"# NOTE: Recommendations are based on availability. Items marked ""Sold out"" may affect tier selections if they become available."
"# SOLD OUT items documented with ""IF AVAILABLE"" notes indicate potential tier changes when restocked."
category,product_name,brand,price,unit,size,certifications,packaging,nutrition,labels,notes,item_type,seasonality,selected_tier,selection_reason
protein_seafood_prepared,Salmon Cakes w/ Tartar Sauce,FreshDirect,11.49,ea,2 ct,None (conventional),Plastic bag,,,$1.15/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Shrimp Scampi,FreshDirect,14.99,ea,12 oz,None (conventional),Plastic bag,,,$1.25/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Crab Stuffed Salmon,FreshDirect,20.49,ea,2 ct,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Miso Marinated Black Cod,FreshDirect,29.99,ea,2 ct,None (conventional),Plastic bag,,,$3.00/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,"Salmon Cakes, Uncooked",FreshDirect,9.49,ea,2 ct,None (conventional),Plastic bag,,,$1.05/oz,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Farm-Raised Cajun Catfish Fillet,FreshDirect,14.49,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality prepared
protein_seafood_prepared,Banana-Leaf Wrapped Coconut-Cilantro Salmon,FreshDirect,12.49,ea,8 oz,None (conventional),Plastic bag,,,Quality: Excellent | $1.56/oz,staple,,Balanced,Good quality prepared
other,"Wild Atlantic Cod Individually Wrapped Fillets, Family Pack, Frozen",City Pier,28.49,ea,1.5 lb,None (conventional),Plastic bag,,,$1.19/oz,convenience,,Balanced,Good quality other
other,Breaded Fish Sticks,Mrs. Paul's,8.99,ea,44 ct,None (conventional),Plastic bag,"Calories: 203/100g, Protein: 12.7g, Carbs: 17.7g, Fat: 8.86g, Fiber: 1.27g",,$0.37/oz,convenience,,Balanced,Good quality other
other,"Cooked Farm-Raised Shrimp, Cleaned, 91-110/lb, Frozen",FreshDirect,10.99,ea,1 lb,None (conventional),Plastic bag,,,$0.69/oz,convenience,,Balanced,Good quality other
other,"Shrimp Wonton Soup with Bok Choy, Frozen",Royal Asia,8.49,ea,1 lb,None (conventional),Plastic bag,,,$0.53/oz,convenience,,Balanced,Good quality other
other,Beer Battered Fish Fillets,Mrs. Paul's,8.99,ea,10 ct,None (conventional),Plastic bag,,,$0.47/oz,convenience,,Balanced,Good quality other
protein_seafood_shellfish,"Local Dry Sea Scallops, 10-20/lb",FreshDirect,36.99,ea,,None (conventional),Plastic bag,,,Quality: Excellent,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Japanese Hokkaido Dry Sea Scallops 20-30/lb,FreshDirect,31.99,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,Japanese Hokkaido Dry Sea Scallops 10-20/lb,FreshDirect,37.99,ea,,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality shellfish
protein_seafood_shellfish,"Blackened & Smoked Bay Scallops, Frozen",My Fish Dish,10.49,ea,7 oz,None (conventional),Plastic bag,,,$1.50/oz,convenience,,Balanced,Good quality shellfish
protein_seafood_shellfish,"Sea Scallop, Frozen",Bristol Seafood,23.99,ea,12 oz,None (conventional),Plastic bag,,,$2.00/oz,convenience,,Balanced,Good quality shellfish
protein_seafood_shellfish,"40/80 Bay Peruvian Scallops, Frozen",Bristol Seafood,18.99,ea,16 oz,None (conventional),Plastic bag,,,$1.19/oz,convenience,,Balanced,Good quality shellfish
grain_rice_prepared,Steamed Jasmine Rice,FreshDirect,5.49,ea,12 oz,None (conventional),Plastic bag,,,,convenience,,Balanced,Good quality prepared
grain_rice_prepared,Crispy Spinach Coconut Rice with Garlic Butter,FreshDirect,9.19,ea,11.8 oz,None (conventional),Plastic bag,,"Naturally Gluten-Free, Vegan",,convenience,,Balanced,Good quality prepared
grain_rice_prepared,Steamed Brown Rice,FreshDirect,5.49,ea,12 oz,None (conventional),Plastic bag,,,,convenience,,Balanced,Good quality prepared
grain_rice_prepared,Black Beans and Rice with Salsa Verde,FreshDirect,7.49,ea,12.2 oz,None (conventional),Plastic bag,,,,convenience,,Balanced,Good quality prepared
grain_rice_dry,Organic White Long Grain Rice,Lundberg,9.49,ea,2 lb,USDA Organic,Plastic bag,"Calories: 356/100g, Protein: 6.67g, Carbs: 80g, Fat: 1.11g","No Gluten, Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,California White Basmati Rice,Lundberg,9.49,ea,2 lb,None (conventional),Plastic bag,"Calories: 355.555555555556/100g, Protein: 6.66666666666667g, Carbs: 80g, Fat: 1.11111111111111g","No Gluten, No Gmos, Non Gmo Project",,staple,,Balanced,Good quality dry
grain_rice_dry,Organic California White Basmati Rice,Lundberg,11.49,ea,2 lb,USDA Organic,Plastic bag,,"No Gluten, Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Organic California Sushi Rice,Lundberg,11.99,ea,2 lb,USDA Organic,Plastic bag,"Calories: 333/100g, Protein: 8.89g, Carbs: 77.78g, Fiber: 2.2g","Organic, No Gmos, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Organic California Brown Basmati Rice,Lundberg,11.99,ea,2 lb,USDA Organic,Plastic bag,"Calories: 356/100g, Protein: 8.89g, Carbs: 73.3g, Fat: 3.33g, Fiber: 4.44g","No Gluten, Organic, No Gmos, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Organic Short Grain Brown Rice,Lundberg,9.49,ea,2 lb,USDA Organic,Plastic bag,"Calories: 356/100g, Protein: 6.67g, Carbs: 73.33g, Fat: 3.33g, Fiber: 6.7g","No Gluten, Organic, Kosher, No Gmos, Usda Organic, Certified Gluten Free, Non Gmo Project, Orthodox Union Kosher",,staple,,Conscious,Organic dry
grain_rice_dry,Organic Long Grain Brown Rice,Lundberg,9.49,ea,2 lb,USDA Organic,Plastic bag,"Calories: 356/100g, Protein: 8.89g, Carbs: 73.3g, Fat: 3.33g, Fiber: 4.44g","No Gluten, Organic, No Gmos, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Wild Rice Blend,Lundberg,8.49,ea,1 lb,None (conventional),Plastic bag,"Calories: 356/100g, Protein: 8.89g, Carbs: 77.8g, Fat: 2.22g, Fiber: 6.67g","No Gluten, No Gmos, No Bisphenol A, Non Gmo Project, 100 Whole Grain",,staple,,Balanced,Good quality dry
grain_rice_dry,Organic White Jasmine Rice,Lundberg,4.99,ea,8 oz,USDA Organic,Plastic bag,"Calories: 356/100g, Protein: 6.67g, Carbs: 80g, Fiber: 2.22g","No Gluten, Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Organic Brown Jasmine Rice,Lundberg,4.99,ea,8 oz,USDA Organic,Plastic bag,"Calories: 356/100g, Protein: 8.89g, Carbs: 73.3g, Fat: 3.33g, Fiber: 4.44g","No Gluten, Organic, Crossed Grain Trademark, No Gmos, Dzg Gluten Free, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Organic Cilantro Lime Rice,Lundberg,4.99,ea,8 oz,USDA Organic,Plastic bag,"Calories: 401/100g, Protein: 6.41g, Carbs: 72.2g, Fat: 8.02g, Fiber: 1.6g","Organic, No Gmos, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Organic Coconut Rice,Lundberg,4.99,ea,8 oz,USDA Organic,Plastic bag,"Calories: 211/100g, Protein: 2.64g, Carbs: 37g, Fat: 5.29g, Fiber: 3.08g","Fair Trade, Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,White Arborio Rice,Lundberg,11.49,ea,2 lb,None (conventional),Plastic bag,"Calories: 790/100g, Protein: 24.7g, Carbs: 178g, Fiber: 4.94g","No Gluten, No Gmos, Non Gmo Project",,staple,,Balanced,Good quality dry
grain_rice_dry,California White Jasmine Rice,Lundberg,9.49,ea,2 lb,None (conventional),Plastic bag,"Calories: 356/100g, Protein: 6.67g, Carbs: 80g, Fiber: 2.22g","No Gluten, No Gmos, Non Gmo Project",,staple,,Balanced,Good quality dry
grain_rice_dry,Organic Wild Rice,Lundberg,11.49,ea,8 oz,USDA Organic,Plastic bag,"Calories: 378/100g, Protein: 5.41g, Carbs: 86.5g, Fat: 2.7g, Fiber: 5.41g","No Gluten, Organic, Vegetarian, No Gmos, Usda Organic, Vegan, Non Gmo Project",,staple,,Conscious,Organic dry
grain_rice_dry,Premium Medium-Grain Sushi Rice,Nishiki,13.99,ea,5 lb,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,Jasmine Rice,Dynasty,11.49,ea,5 lb,None (conventional),Plastic bag,"Calories: 356/100g, Protein: 6.67g, Carbs: 80g, Fiber: 2.22g","No Gmos, Non Gmo Project",,staple,,Balanced,Good quality dry
grain_rice_dry,Jasmine Brown Rice,Dynasty,6.49,ea,32 oz,None (conventional),Plastic bag,"Calories: 377.77777777778/100g, Protein: 6.6666666666667g, Carbs: 75.555555555556g","No Gmos, Non Gmo Project",,staple,,Balanced,Good quality dry
grain_rice_dry,Extra Long Grain White Rice (2lb),Carolina,4.49,ea,2 lb,None (conventional),Plastic bag,,,,staple,,Cheaper,Budget-friendly option
grain_rice_dry,Extra Long Grain White Rice (5lb),Carolina,7.49,ea,5 lb,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,Extra Long Grain White Rice (10lb),Carolina,11.49,ea,10 lb,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,Extra Long Grain White Rice (20lb),Carolina,14.99,ea,20 lb,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,Natural Whole Grain Brown Rice,Carolina,7.49,ea,5 lb,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,Jasmati Long Grain American Jasmine Rice,Rice Select,7.99,ea,32 oz,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,Texmati Long Grain American Basmati Rice,Rice Select,7.49,ea,32 oz,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,"Organic Jasmati, White Rice",Rice Select,10.99,ea,32 oz,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic dry
grain_rice_dry,Arborio Rice,Rice Select,8.99,ea,32 oz,None (conventional),Plastic bag,"Calories: 356/100g, Protein: 6.67g, Carbs: 80g","No Gluten, No Gmos, Non Gmo Project",,staple,,Balanced,Good quality dry
grain_rice_dry,Calrose Musenmai Rice,Botan,15.99,ea,5 lb,None (conventional),Plastic bag,"Calories: 356/100g, Protein: 6.67g, Carbs: 80g, Fat: 1.11g, Fiber: 2.22g","No Gmos, Non Gmo Project",,staple,,Balanced,Good quality dry
grain_rice_dry,Basmati Rice,Khazana,5.99,ea,32 oz,None (conventional),Plastic bag,"Calories: 364/100g, Protein: 6.67g, Carbs: 84.4g",No Gluten,,staple,,Balanced,Good quality dry
grain_rice_dry,Thai Jasmine Rice (5lb),Goya,13.99,ea,5 lb,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_dry,Thai Jasmine Rice (2lb),Goya,6.49,ea,2 lb,None (conventional),Plastic bag,,,,staple,,Balanced,Good quality dry
grain_rice_instant,"Ready Rice, Jasmine",Ben's Original,3.49,ea,8.5 oz,None (conventional),Plastic bag,"Calories: 175/100g, Protein: 2.92g, Carbs: 35.8g, Fat: 2.08g",,,convenience,,Cheaper,Budget-friendly option
grain_rice_instant,"Ready Rice, Basmati",Ben's Original,3.49,ea,8.5 oz,None (conventional),Plastic bag,"Calories: 167/100g, Protein: 3.75g, Carbs: 32.9g, Fat: 2.5g, Fiber: 0.417g",,,convenience,,Cheaper,Budget-friendly option
grain_rice_instant,"Ready Rice, Original Long Grain White",Ben's Original,3.49,ea,8.8 oz,None (conventional),Plastic bag,"Calories: 56/100g, Protein: 1.12g, Carbs: 11g, Fat: 0.96g, Fiber: 0.32g",,,convenience,,Cheaper,Budget-friendly option
grain_rice_instant,"Ready Rice, Whole Grain Brown",Ben's Original,3.49,ea,8.8 oz,None (conventional),Plastic bag,"Calories: 360/100g, Protein: 7g, Carbs: 71g, Fat: 6g, Fiber: 1g",,,convenience,,Cheaper,Budget-friendly option
dairy_eggs,"Cage-Free Grade A Large White Eggs, Dozen",Alderfer Eggs,3.79,ea,1 dozen,Free-Range,Plastic bag,,"Cage-Free, Free-Range",,staple,,Cheaper,Budget-friendly option
dairy_eggs,"Cage-Free Grade A Large Brown Eggs, Dozen",Alderfer Eggs,3.79,ea,1 dozen,Free-Range,Plastic bag,,"Cage-Free, Free-Range",,staple,,Cheaper,Budget-friendly option
dairy_eggs,"Local Organic Large Brown Eggs, Dozen",Just FreshDirect,4.79,ea,1 dozen,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic eggs
dairy_eggs,"Local Organic Extra Large Brown Eggs, Dozen",Just FreshDirect,5.49,ea,1 dozen,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic eggs
dairy_eggs,"Organic Cage-Free Pasture-Raised Grade A Large Eggs, Dozen",Just FreshDirect,6.49,ea,1 dozen,USDA Organic; Free-Range; Pasture-Raised,Plastic bag,,"Cage-Free, Pasture-Raised, Free-Range",,staple,,Conscious,Organic eggs
dairy_eggs,"Pasture-Raised Organic Large Eggs, Dozen",Vital Farms,11.99,ea,1 dozen,USDA Organic; Pasture-Raised,Plastic bag,,Pasture-Raised,,staple,,Conscious,Organic eggs
dairy_milk,"Local Organic Whole Milk, Carton",Just FreshDirect,4.89,ea,0.5 g,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic milk
dairy_milk,"Local Organic 2% Reduced Fat Milk, Carton",Just FreshDirect,4.89,ea,0.5 g,USDA Organic,Plastic bag,,,,staple,,Conscious,Organic milk
dairy_milk,"Whole Milk, Plastic Bottle",Just FreshDirect,2.99,ea,0.5 g,None (conventional),Plastic bag,,,,staple,,Cheaper,Budget-friendly option
dairy_milk,"Ultra-Pasteurized Whole Milk, Carton",Organic Valley,5.99,ea,0.5 g,None (conventional),Plastic bag,,,Save 20% - Any 2 for $9.50,staple,,Balanced,Good quality milk
dairy_yogurt,"TOTAL 0% Greek Yogurt, Plain",Fage,7.59,ea,32 oz,None (conventional),Recyclable plastic tub,"Calories: 93/100g, Protein: 9g, Carbs: 3g, Fat: 5g",,,staple,,Balanced,Good quality yogurt
dairy_yogurt,"TOTAL 2% Greek Yogurt, Plain",Fage,7.59,ea,32 oz,None (conventional),Recyclable plastic tub,"Calories: 93/100g, Protein: 9g, Carbs: 3g, Fat: 5g",,,staple,,Balanced,Good quality yogurt
dairy_yogurt,"Non-Fat Greek Yogurt, Plain (Single)",Chobani,1.49,ea,5.3 oz,None (conventional),Recyclable plastic tub,,,,staple,,Cheaper,Budget-friendly option
dairy_yogurt,"Non-Fat Greek Yogurt, Plain",Chobani,6.59,ea,32 oz,None (conventional),Recyclable plastic tub,"Calories: 90/100g, Protein: 16g, Carbs: 6g",Fair Trade,,staple,,Balanced,Good quality yogurt
dairy_butter,Salted Pure Irish Butter,Kerrygold,5.59,ea,8 oz,None (conventional),Paper-wrapped sticks in box,"Calories: 714/100g, Fat: 78.6g","No Gmos, Green Dot, Non Gmo Project",,staple,,Balanced,Good quality butter
dairy_butter,Unsalted Pure Irish Butter,Kerrygold,5.59,ea,8 oz,None (conventional),Paper-wrapped sticks in box,"Calories: 714/100g, Fat: 85.71g","No Gmos, Non Gmo Project",,staple,,Balanced,Good quality butter
dairy_butter,"Sweet Cream Butter, Salted",Cabot,7.99,ea,4 ct,None (conventional),Paper-wrapped sticks in box,,,,staple,,Balanced,Good quality butter
dairy_butter,Unsalted Butter,Land O'Lakes,7.49,ea,4 ct,None (conventional),Paper-wrapped sticks in box,"Calories: 714/100g, Fat: 78.6g",No Gluten,,staple,,Balanced,Good quality butter
dairy_butter,Organic Unsalted Butter,Organic Valley,10.79,ea,4 ct,USDA Organic,Paper-wrapped sticks in box,"Calories: 745/100g, Protein: 0.6g, Carbs: 0.6g, Fat: 82g","Organic, Eu Organic, Gb Org 05",,staple,,Conscious,Organic butter
dairy_cheese,"Cream Cheese Spread, Original",Philadelphia,5.59,ea,8 oz,None (conventional),Plastic wrap,"Calories: 227/100g, Protein: 4.55g, Carbs: 9.09g, Fat: 20.5g",,,staple,,Balanced,Good quality cheese
dairy_cheese,Mozzarella Stringles,Organic Valley,6.89,ea,8 ct,None (conventional),Plastic wrap,,,Save 11% (was $7.79),staple,,Balanced,Good quality cheese
dairy_sour_cream,Sour Cream (16oz),Breakstone's,4.49,ea,16 oz,None (conventional),Plastic bag,,,,staple,,Cheaper,Budget-friendly option
dairy_sour_cream,Sour Cream,Organic Valley,4.09,ea,16 oz,None (conventional),Plastic bag,"Calories: 159/100g, Protein: 3.6g, Carbs: 4g, Fat: 14.3g","Organic, Eu Organic, Contains Milk, Gb Org 05, No Added Sugar, Soil Association Organic",Save 18% (was $4.99),staple,,Cheaper,Budget-friendly option
protein_poultry,Organic Boneless Skinless Chicken Breast,Farmer Focus,13.79,lb,1.5 lb,USDA Organic,Plastic bag,"Calories: 98.2/100g, Protein: 20.5g, Fat: 1.79g",,Count: 2-3ct,staple,,Conscious,Organic breasts
protein_poultry,"Boneless Skinless Chicken Breasts, Raised w/o Antibiotics",Springer Mountain Farms,9.73,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 2-3ct,staple,,Balanced,Quality breast
protein_poultry,Organic Boneless Chicken Tenders,Farmer Focus,18.43,lb,1.5 lb,USDA Organic,Plastic bag,,,Count: 10-12ct,staple,,Conscious,Quality tender
protein_poultry,Organic Boneless Skinless Thin-Sliced Chicken Breast,Farmer Focus,20.98,lb,1.5 lb,USDA Organic,Plastic bag,,,Count: 4ct,staple,,Conscious,Organic breasts
protein_poultry,"Boneless Skinless Chicken Breast, Value Pack, Air-Chilled, Raised w/o Antibiotics",Katie's Best,11.23,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 6ct,staple,,Balanced,Quality breast
protein_poultry,"Organic Thin Sliced Chicken Breasts, Air-Chilled",Smart Chicken,23.23,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,,,Count: 4ct,staple,,Conscious,Organic breasts
protein_poultry,"Chicken Tenders, Raised w/o Antibiotics",Springer Mountain Farms,10.48,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 6-8ct,staple,,Balanced,Quality tender
protein_poultry,"Boneless Skinless Chicken Breast, Pasture-Raised, Heritage, Slow-Grown, Air-Chilled",LaBelle Patrimoine,18.73,lb,1.5 lb,Pasture-Raised,Plastic bag,,Pasture-Raised,,staple,,Balanced,Pasture-raised chicken
protein_poultry,"Organic Boneless Skinless Breasts, Air-Chilled",Smart Chicken,20.23,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,"Calories: 98.2/100g, Protein: 22.3g, Fat: 1.34g",,Count: 2ct,staple,,Conscious,Organic breasts
protein_poultry,"Boneless Skinless Chicken Breasts Value Pack, Raised w/o Antibiotics",Springer Mountain Farms,8.23,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 5-7ct,staple,,Balanced,Quality breast
protein_poultry,"Boneless Skinless Thin-Sliced Chicken Breasts, Raised w/o Antibiotics",Springer Mountain Farms,12.73,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 5-6ct,staple,,Balanced,Quality breast
protein_poultry,"Boneless Skinless Chicken Breasts, Air-Chilled, Raised w/o Antibiotics",Katie's Best,11.98,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 3ct,staple,,Balanced,Quality breast
protein_poultry,"Chicken Breast with Ribs, Air-Chilled, Raised w/o Antibiotics",Katie's Best,8.23,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 2ct,staple,,Balanced,Quality breast
protein_poultry,"Chicken Breasts, Boneless and Skinless, Raised w/o Antibiotics",Empire Kosher,15.73,lb,1.5 lb,No Antibiotics,Plastic bag,,Kosher,Count: 2-3ct,staple,,Balanced,Quality breast
protein_poultry,"Breaded Parmesan Chicken Cutlet, Uncooked",FreshDirect,17.23,lb,1.5 lb,None (conventional),Plastic bag,,,Count: 3-4ct,convenience,,Balanced,Quality mixed
protein_poultry,"Chicken Breasts with Ribs, Raised w/o Antibiotics",Springer Mountain Farms,8.23,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 2ct,staple,,Balanced,Quality breast
protein_poultry,Organic Boneless Skinless Chicken Breasts Value Pack,Farmer Focus,13.48,lb,1.5 lb,USDA Organic,Plastic bag,,,Count: each,staple,,Conscious,Organic breasts
protein_poultry,"Boneless Skinless Breasts, Air-Chilled, Raised Without Antibiotics",Smart Chicken,13.48,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Balanced,Quality breast
protein_poultry,"Breaded Chicken Cutlet, Uncooked",FreshDirect,17.23,lb,1.5 lb,None (conventional),Plastic bag,,,Count: 3-4ct,convenience,,Balanced,Quality mixed
protein_poultry,"Lemon Herb Boneless Skinless Chicken Breasts, Raised w/o Antibiotics, Uncooked",Just FreshDirect,15.73,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Balanced,Quality breast
protein_poultry,"Peruvian Boneless Skinless Chicken Breasts, Raised w/o Antibiotics, Uncooked",Just FreshDirect,14.23,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Balanced,Quality breast
protein_poultry,Bacon & Cheddar Chicken Rollups,FreshDirect,15.73,lb,1.5 lb,None (conventional),Plastic bag,,,Count: 4-5ct,staple,,Balanced,Quality mixed
protein_poultry,"Boneless Skinless Thin-Sliced Chicken Breasts, Air-Chilled, Raised Without Antibiotics",Smart Chicken,14.98,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Balanced,Quality breast
protein_poultry,Chicken Cordon Bleu,FreshDirect,18.73,lb,1.5 lb,None (conventional),Plastic bag,,,Count: 2ct,staple,,Balanced,Quality mixed
protein_poultry,Broccoli & Cheddar Stuffed Chicken Breasts,FreshDirect,15.73,lb,1.5 lb,None (conventional),Plastic bag,,,Count: 2ct,convenience,,Balanced,Quality breast
protein_poultry,"Maple Dijon Boneless Skinless Chicken Breasts, Raised w/o Antibiotics, Uncooked",Just FreshDirect,14.23,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 2ct,staple,,Balanced,Quality breast
protein_poultry,"Roasted Red Pepper, Pepperoni & Mozzarella Chicken Rollups",FreshDirect,15.73,lb,1.5 lb,None (conventional),Plastic bag,,,Count: 4-5ct,staple,,Balanced,Quality mixed
protein_poultry,"Organic Chicken Tenders, Air-Chilled, Raised Without Antibiotics",Smart Chicken,22.48,lb,1.5 lb,USDA Organic; Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Conscious,Quality tender
protein_poultry,"Tenders, Air-Chilled, Raised Without Antibiotics",Smart Chicken,14.23,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Balanced,Quality tender
protein_poultry,Organic Boneless Skinless Chicken Thighs,Farmer Focus,12.43,lb,1.5 lb,USDA Organic,Plastic bag,"Calories: 134/100g, Protein: 16.1g, Fat: 8.04g",,Count: 4-5ct,staple,,Conscious,Organic thighs
protein_poultry,"Boneless Skinless Chicken Thighs, Raised w/o Antibiotics",Springer Mountain Farms,8.38,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 5-6ct,staple,,Balanced,Quality thigh
protein_poultry,"Bone-In Chicken Thighs, Air-Chilled, Raised w/o Antibiotics",Katie's Best,8.23,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 4ct,staple,,Balanced,Quality thigh
protein_poultry,"Bone-In Chicken Thighs, Raised w/o Antibiotics",Springer Mountain Farms,5.99,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 4ct,staple,,Cheaper,Budget-friendly thigh
protein_poultry,"Boneless Skinless Chicken Thighs, Air-Chilled, Raised w/o Antibiotics",Katie's Best,10.48,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 4-5ct,staple,,Balanced,Quality thigh
protein_poultry,Organic Chicken Wings,Farmer Focus,9.73,lb,1.5 lb,USDA Organic,Plastic bag,"Calories: 97/100g, Protein: 17.6g, Fat: 3.09g",No Gluten,Count: 10-12ct | Sale - Save 13%,staple,,Conscious,Quality wing
protein_poultry,"Organic Boneless Skinless Thighs, Air-Chilled",Smart Chicken,14.98,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,"Calories: 143/100g, Protein: 19.6g, Fat: 7.14g",,Count: 4ct,staple,,Conscious,Organic thighs
protein_poultry,"Chicken Drumsticks, Raised w/o Antibiotics",Springer Mountain Farms,5.24,lb,1.5 lb,No Antibiotics,Plastic bag,,,Count: 4-5ct,staple,,Cheaper,Budget-friendly drumstick
protein_poultry,"Bone-In Chicken Thigh, Pasture-Raised, Heritage, Slow-Grown, Air-Chilled",LaBelle Patrimoine,10.48,lb,1.5 lb,Pasture-Raised,Plastic bag,,Pasture-Raised,,staple,,Balanced,Pasture-raised chicken
protein_poultry,"Organic Chicken Wings, Air Chilled",Smart Chicken,11.23,lb,1.5 lb,USDA Organic,Plastic bag,,,Count: approx. 10ct,staple,,Conscious,Quality wing
protein_poultry,"Organic Whole Legs, Air-Chilled",Smart Chicken,8.23,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,,,Count: 2ct,staple,,Conscious,Quality leg
protein_poultry,"Chicken Drumsticks & Thighs, Air-Chilled, Raised w/o Antibiotics",Katie's Best,7.49,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,"Count: 2 drums, 2 thighs",staple,,Cheaper,Budget-friendly thigh
protein_poultry,"Whole Chicken Legs, Air-Chilled, Raised w/o Antibiotics",Katie's Best,6.74,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 2ct,staple,,Cheaper,Budget-friendly leg
protein_poultry,"Organic Chicken Wings, Party Pack, Frozen",Farmer Focus,8.69,lb,1.5 lb,USDA Organic,Plastic bag,,,Count: approx. 30-36ct | Sale - Save 17%,convenience,,Conscious,Quality wing
protein_poultry,"Chicken Drumsticks, Air-Chilled, Raised w/o Antibiotics",Katie's Best,6.74,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 4-6ct,staple,,Cheaper,Budget-friendly drumstick
protein_poultry,"Chicken Leg Quarters, Raised w/o Antibiotics",Empire Kosher,7.49,lb,1.5 lb,No Antibiotics,Plastic bag,,Kosher,Count: 2-3ct,staple,,Cheaper,Budget-friendly mixed
protein_poultry,"Bone-In Chicken Thighs with Back Portions, Raised w/o Antibiotics",Empire Kosher,11.23,lb,1.5 lb,No Antibiotics,Plastic bag,,Kosher,Count: 3-4ct,staple,,Balanced,Quality thigh
protein_poultry,"Tikka-Marinated Chicken Thighs, Uncooked",FreshDirect,14.98,lb,1.5 lb,None (conventional),Plastic bag,,,Count: 5-6ct,convenience,,Balanced,Quality thigh
protein_poultry,"Chicken Drumsticks, Raised w/o Antibiotics",Empire Kosher,8.98,lb,1.5 lb,No Antibiotics,Plastic bag,,Kosher,Count: approx. 6ct,staple,,Balanced,Quality drumstick
protein_poultry,"Whole Chicken Wings, Pasture-Raised, Heritage, Slow-Grown, Air-Chilled",LaBelle Patrimoine,10.48,lb,1.5 lb,Pasture-Raised,Plastic bag,,Pasture-Raised,,staple,,Balanced,Pasture-raised chicken
